0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,
0,6,8,0,17,0,0,8,0,17,9,0,0,9,0,14,10,0,11,8,16,22,21,9,12,22,12,10,20,9,17,21,25,0,13,16,0,24,13,12,8,0,43,15,0,12,0,44,0,10,0,9,0,12,10,27,0,14,24,0,0,20,0,39,0,10,8,0,16,11,17,36,12,7,9,21,0,23,0,11,25,12,23,22,13,10,20,13,12,5,0,20,0,0,13,0,0,0,0,9,
0,7,7,16,19,7,30,13,12,0,0,39,13,0,0,48,0,12,11,0,0,0,0,9,0,10,45,15,0,12,24,0,0,14,30,0,36,9,0,9,16,25,26,13,0,0,0,0,10,0,34,0,23,9,11,10,9,0,13,32,0,20,0,8,26,0,11,0,0,16,10,12,0,28,14,11,0,9,14,14,23,17,27,24,0,18,26,37,0,7,19,0,0,0,5,6,0,0,0,8,
0,0,0,7,8,18,0,0,0,9,0,10,18,11,0,0,0,20,0,19,0,0,7,12,0,28,20,0,0,9,0,0,21,13,12,8,0,0,10,10,26,28,0,48,9,11,36,33,0,0,24,33,11,0,26,22,0,21,10,44,0,23,16,0,11,9,24,15,0,0,39,22,11,18,16,8,50,21,33,20,0,8,7,11,0,0,7,11,0,0,0,0,0,14,9,10,4,0,8,5,
0,22,9,9,8,25,32,0,0,0,16,11,10,0,23,24,0,46,11,0,11,9,0,12,24,0,10,0,10,14,0,0,0,25,8,0,10,22,39,14,0,0,18,10,19,17,0,26,10,18,0,0,22,17,7,13,23,0,0,0,0,11,42,10,11,16,29,0,17,12,16,6,0,0,15,14,10,10,0,28,9,0,32,11,32,0,0,6,0,9,12,10,9,9,0,0,12,0,9,0,
0,7,0,16,8,0,10,0,19,0,0,11,0,21,22,36,8,10,10,0,17,40,9,11,20,0,9,0,10,20,25,0,0,0,8,0,45,0,29,20,0,13,11,0,34,22,35,11,22,0,7,32,0,37,0,28,14,0,0,0,10,26,0,0,0,10,22,0,8,0,0,16,10,0,10,11,14,0,13,0,8,13,9,23,9,26,0,0,10,8,14,25,15,30,8,0,9,22,12,0,
6,7,0,0,7,0,0,0,38,10,29,0,15,0,0,37,10,0,0,0,0,0,0,12,16,31,12,18,15,21,0,0,7,0,13,0,19,0,18,9,0,0,0,12,8,11,21,38,0,26,12,44,12,0,30,12,0,26,0,0,13,0,0,11,12,10,18,0,0,10,0,29,0,9,13,9,23,24,62,0,0,32,0,12,22,11,21,13,21,0,7,10,14,13,10,17,7,6,0,18,
0,0,0,14,19,9,9,27,13,29,0,0,0,9,9,14,0,16,20,31,10,0,0,33,0,17,23,20,0,14,0,24,33,0,13,0,10,12,0,0,11,0,0,0,60,0,11,21,11,0,21,15,19,11,10,0,0,12,25,22,8,0,9,23,0,0,18,13,44,0,10,9,0,0,11,17,25,12,12,35,17,0,7,13,0,44,0,10,9,0,0,0,8,6,0,14,0,7,22,9,
7,0,0,17,0,0,0,19,0,0,27,0,0,12,0,10,0,8,23,10,0,24,43,23,0,0,19,25,0,0,10,10,11,9,0,11,36,0,11,12,20,28,10,8,29,28,25,11,0,8,0,0,21,0,37,46,0,0,0,0,7,13,29,0,13,19,0,28,0,0,9,0,0,0,0,32,20,0,0,0,22,13,13,35,21,20,10,0,26,0,0,7,8,17,0,8,7,17,13,7,
14,9,0,8,18,20,7,12,8,66,0,0,0,8,9,14,10,10,22,14,25,12,21,0,0,12,22,0,0,0,12,19,8,13,31,11,11,28,0,13,8,0,8,40,34,0,10,0,14,34,0,19,12,0,0,0,10,9,11,0,12,0,11,13,0,34,0,15,13,9,0,0,18,0,13,8,12,0,40,21,8,0,12,14,15,13,0,18,7,0,19,7,0,0,12,0,13,9,4,7,
7,24,0,0,0,0,29,10,0,19,0,0,20,0,12,0,21,0,12,0,19,0,0,0,35,12,11,0,9,0,0,20,59,0,27,9,23,8,0,17,0,20,19,10,18,0,0,17,0,26,10,16,10,8,15,30,0,29,0,10,7,13,25,9,31,39,22,26,0,11,0,0,10,32,0,12,0,37,0,0,0,6,9,0,14,10,12,11,11,26,0,19,10,10,14,0,0,0,10,8,
0,0,15,17,9,8,21,9,14,0,27,10,36,11,0,8,13,0,0,0,16,12,0,0,35,8,25,9,23,12,24,12,12,11,8,0,20,12,36,0,0,0,35,0,0,11,0,11,11,0,0,28,0,14,16,9,26,0,0,0,13,0,32,16,13,0,9,23,8,11,14,32,0,22,0,45,23,0,15,13,18,13,10,0,0,11,0,0,0,0,0,28,0,0,0,9,9,37,19,15,
6,0,32,0,0,0,0,0,11,0,0,9,0,30,0,0,0,0,8,33,10,20,0,13,11,35,0,10,0,0,0,12,0,10,9,22,0,12,0,0,0,21,0,0,0,11,9,17,15,0,23,0,15,0,23,25,11,0,0,10,10,14,9,10,0,13,9,44,24,10,8,47,16,8,25,27,14,11,0,27,60,0,11,0,12,11,10,7,31,0,0,8,0,19,33,0,7,0,38,19,
15,7,0,10,0,0,18,10,0,0,0,0,10,0,0,9,13,7,25,8,29,12,11,11,11,20,12,9,20,15,12,0,23,0,0,21,12,14,0,35,22,21,9,0,10,0,12,24,0,0,0,43,0,0,25,11,0,18,14,20,0,0,20,0,0,13,21,10,13,28,0,9,9,0,0,26,13,22,0,0,9,0,20,0,16,19,0,12,54,0,36,0,18,0,24,0,11,11,28,0,
0,15,0,7,0,0,10,8,10,0,40,0,7,12,32,12,11,0,34,0,9,22,0,11,16,24,0,10,8,24,0,15,8,14,11,15,0,21,8,0,12,0,0,0,52,23,0,0,0,12,32,10,24,19,26,0,0,7,25,24,14,0,0,33,66,6,16,0,0,0,0,10,15,0,10,36,8,0,0,0,0,0,22,0,12,10,10,0,19,18,9,12,14,0,10,0,15,0,13,0,
0,15,9,9,9,19,0,0,27,13,9,0,0,11,12,17,23,13,0,0,10,0,32,25,25,8,12,0,0,0,0,36,8,10,20,12,22,15,0,32,22,34,14,10,11,26,0,0,0,0,0,0,13,11,36,8,12,0,19,12,0,14,10,23,0,0,31,10,19,10,0,0,14,0,0,0,0,0,12,10,14,26,0,0,18,21,11,14,7,40,0,12,18,12,18,17,7,6,0,0,
24,10,18,11,19,11,20,9,0,32,10,13,18,0,15,12,0,0,21,0,0,21,0,0,28,12,38,21,0,0,13,0,11,10,8,14,22,14,20,11,10,0,0,13,31,14,0,0,0,0,14,25,0,10,10,0,15,12,28,0,0,37,12,8,10,9,0,12,31,8,0,9,15,24,26,14,0,0,11,6,0,0,6,0,0,0,26,5,0,0,19,27,0,0,6,14,13,18,32,4,
23,0,9,8,49,9,0,33,38,9,20,39,0,20,7,0,13,0,16,0,23,12,10,14,0,0,26,23,44,40,0,0,11,0,0,12,0,0,10,0,12,0,21,11,0,12,9,11,0,11,11,15,14,0,0,31,12,0,0,0,0,0,22,0,12,8,12,28,22,0,0,7,0,9,10,21,20,0,27,15,9,0,23,0,0,16,0,0,37,0,0,28,9,0,22,6,0,4,0,0,
0,6,0,17,0,10,9,9,0,0,20,18,0,0,0,13,20,0,0,0,0,9,11,0,9,9,0,19,0,15,10,23,35,12,16,28,23,12,0,29,21,8,10,0,0,12,32,0,18,16,11,22,10,24,8,28,30,24,0,10,8,11,0,0,52,8,8,0,11,23,12,0,0,21,20,22,8,7,24,13,0,0,8,6,19,21,0,0,0,0,9,9,11,0,28,0,7,9,8,14,
7,16,9,9,17,10,12,19,0,0,21,12,8,0,11,10,12,32,16,0,9,21,0,18,38,0,16,35,25,12,0,0,20,20,14,9,11,12,0,13,11,20,0,0,0,0,38,0,0,0,0,13,0,18,10,10,0,19,22,11,40,24,0,11,0,21,0,35,12,0,0,20,25,0,10,0,14,0,14,20,21,7,0,21,11,11,0,27,21,0,0,0,17,9,7,21,0,0,0,0,
7,35,0,8,12,0,11,12,21,0,0,9,10,0,13,30,10,0,11,0,11,23,10,0,24,11,23,23,0,25,0,0,19,24,10,15,21,0,12,0,32,37,0,0,9,62,0,50,18,0,0,0,11,0,20,0,11,12,11,12,35,24,15,10,10,18,0,0,0,0,11,0,10,0,12,16,0,8,0,0,22,0,13,8,11,13,0,0,22,40,7,0,14,24,6,0,0,0,12,0,
15,8,9,7,29,23,42,0,12,0,0,21,0,12,24,13,0,0,22,0,11,18,0,9,21,20,0,0,0,46,11,0,0,68,12,0,12,21,0,13,30,10,15,11,13,23,0,0,34,14,20,12,22,0,0,0,0,0,11,0,0,0,22,38,0,0,0,12,9,10,0,0,17,32,0,9,25,10,20,4,0,26,0,0,0,0,17,0,14,12,0,0,9,13,4,0,11,17,8,25,
0,0,14,34,43,0,20,8,9,10,19,12,17,10,53,12,12,0,11,13,0,0,0,15,12,0,0,35,0,0,9,11,40,15,0,22,38,20,13,18,0,19,15,0,11,8,0,0,14,0,0,10,0,13,25,0,0,31,18,10,9,47,22,0,19,0,0,0,13,0,12,22,0,9,12,16,0,0,26,13,15,0,0,0,0,0,0,0,11,25,19,0,0,12,6,21,5,8,5,0,
0,7,7,0,18,18,18,32,21,10,12,8,34,0,0,0,0,20,36,0,0,25,0,10,0,19,0,0,0,0,0,13,13,0,10,0,8,23,9,26,0,32,15,23,10,29,0,0,18,0,19,9,14,15,15,25,24,0,0,0,14,0,21,9,15,0,9,0,0,0,25,28,0,0,12,21,0,8,13,0,15,13,12,25,19,0,11,43,0,18,12,14,0,0,6,15,34,0,17,0,
15,0,9,10,11,0,27,19,11,7,11,18,35,34,21,0,0,8,11,8,15,29,0,0,12,13,0,31,21,10,15,15,21,11,0,10,0,0,29,0,0,12,12,13,21,19,0,17,0,0,0,12,0,28,0,12,0,46,15,0,10,0,11,0,16,26,0,0,13,0,17,0,13,22,0,0,19,14,11,10,0,0,7,9,42,9,0,11,0,6,12,0,21,12,8,0,8,6,21,9,
0,7,0,16,9,0,21,0,19,0,0,0,0,10,0,0,42,20,16,9,43,10,45,12,11,0,17,33,21,10,12,18,10,0,15,0,13,0,18,11,12,0,12,0,0,22,0,12,41,26,10,0,10,0,9,12,12,17,0,0,30,0,0,0,0,0,0,10,31,28,6,0,0,0,0,28,0,32,10,13,11,9,29,16,9,24,12,16,0,0,10,31,10,0,7,28,14,9,0,7,
7,0,8,19,0,10,0,18,9,26,0,13,10,12,0,13,10,25,0,21,11,10,19,11,0,13,32,10,0,0,0,37,18,0,19,11,13,0,12,0,11,43,50,20,12,55,0,23,12,0,0,10,22,0,0,0,0,9,10,16,0,14,12,11,23,0,23,9,28,11,0,0,28,11,11,0,7,0,0,0,0,11,7,36,0,0,6,26,24,0,13,8,8,0,9,0,0,11,9,19,
0,14,9,16,0,18,8,0,0,10,11,0,14,0,33,0,0,21,0,0,8,27,0,11,13,11,0,0,9,12,9,12,20,0,16,8,21,10,16,23,0,35,0,17,0,11,15,9,0,8,0,16,0,19,9,15,0,0,17,17,11,10,36,0,0,15,11,28,9,17,22,34,12,0,0,0,0,19,10,13,19,0,27,7,34,18,0,8,34,22,0,8,0,13,5,25,45,10,0,4,
0,14,16,0,7,10,0,19,8,0,0,9,34,23,0,0,29,0,13,0,8,0,0,0,31,21,25,9,21,8,0,19,0,8,10,23,29,9,0,11,12,8,0,0,30,14,9,0,26,0,8,10,11,28,12,33,0,13,6,0,42,0,0,11,11,31,0,8,0,11,36,12,18,31,14,8,0,19,50,23,9,13,7,0,9,27,0,0,0,0,22,16,0,0,0,18,0,0,0,0,
14,0,0,7,0,9,0,19,9,0,11,0,29,19,20,22,11,0,23,24,0,8,14,24,0,21,0,12,0,9,13,0,0,9,15,0,19,13,7,0,0,14,0,11,14,0,8,0,0,23,30,0,43,0,0,0,15,0,11,7,0,0,17,16,13,0,33,27,10,11,0,14,8,12,0,0,29,10,0,9,9,30,8,24,10,59,35,16,17,28,27,7,7,6,22,6,0,15,0,0,
6,0,8,18,0,10,7,10,7,0,0,22,22,12,0,9,0,9,26,26,0,0,29,24,0,22,12,25,10,12,21,0,14,17,0,25,11,0,11,0,12,22,15,37,0,0,12,0,15,32,0,14,21,0,0,11,11,0,0,11,0,0,27,19,29,13,26,19,11,0,12,0,44,0,0,0,0,0,0,0,13,0,0,20,7,16,0,30,10,0,0,11,28,17,31,0,20,21,8,23,
7,0,8,0,27,31,9,19,20,11,11,12,12,22,23,23,9,21,0,0,12,0,28,0,35,21,13,10,11,0,26,21,0,26,0,8,0,27,23,0,12,0,0,0,0,0,22,28,0,10,0,0,28,0,24,0,7,14,16,0,0,0,27,0,0,26,0,9,18,42,10,12,7,9,26,0,12,15,24,27,0,0,0,8,0,22,13,31,0,20,11,0,5,0,0,14,0,21,12,0,
0,0,14,8,16,7,9,12,10,34,7,23,0,23,20,25,0,10,13,22,0,0,12,0,41,0,13,9,22,14,11,0,11,0,14,31,12,12,0,11,10,0,16,8,12,9,24,0,0,0,34,13,0,13,0,0,22,17,10,10,0,14,19,0,0,23,29,10,11,0,0,0,0,12,33,37,0,8,17,22,0,12,11,0,11,12,27,0,0,14,8,9,23,26,7,0,0,15,7,3,
7,0,16,9,18,20,0,9,28,12,9,10,0,0,0,31,10,9,17,7,22,14,0,0,16,24,10,20,0,14,0,0,30,0,0,15,19,10,0,18,0,0,36,8,0,0,0,37,11,0,0,8,11,24,0,12,20,32,13,0,21,23,0,15,23,14,0,0,10,21,19,0,0,0,18,9,7,23,0,10,10,11,22,12,0,0,0,0,15,12,19,22,15,15,0,0,15,6,3,27,
6,7,0,18,0,8,0,20,29,0,19,0,20,19,20,0,36,10,26,21,9,24,0,21,0,20,0,23,0,0,0,29,41,22,0,21,0,9,0,13,23,29,8,0,12,0,11,13,20,0,15,0,35,0,22,0,14,0,9,0,10,11,10,0,23,0,7,12,0,0,0,0,9,26,0,0,11,0,6,28,16,0,0,15,23,39,10,0,0,15,0,0,0,0,9,15,20,0,19,44,
0,23,0,18,0,0,19,19,10,9,0,11,23,9,0,22,0,10,14,24,0,0,9,23,20,0,0,0,0,17,21,8,0,13,0,9,15,32,28,0,13,13,0,0,0,11,18,22,10,9,0,31,8,11,6,0,11,0,0,49,0,0,11,0,47,0,0,0,0,0,22,8,12,0,10,11,0,10,0,24,35,23,19,27,39,0,10,39,39,0,0,0,0,0,15,6,0,20,3,0,
6,0,8,8,8,9,9,17,21,0,23,9,9,21,28,8,0,23,0,10,9,8,29,0,9,13,7,11,0,0,0,33,15,11,0,12,22,0,0,11,37,0,0,21,19,8,0,0,20,0,0,0,28,7,0,17,13,9,22,0,0,0,26,0,0,14,15,8,0,14,13,7,0,11,10,0,19,42,30,13,8,21,14,18,9,0,17,11,0,0,13,0,12,27,13,13,21,0,25,16,
32,8,17,0,0,0,0,33,17,0,0,46,33,11,23,0,0,25,12,25,33,0,0,0,0,13,0,11,11,12,0,10,10,8,25,11,0,0,0,8,16,0,0,11,13,0,0,0,23,10,11,13,0,19,25,23,0,38,7,0,31,25,23,37,20,24,0,15,0,0,0,9,0,7,10,20,11,0,54,9,10,20,0,11,0,0,7,6,9,0,0,10,0,0,7,31,0,10,0,9,
0,0,7,15,0,0,16,22,0,0,9,24,39,36,8,0,10,0,14,23,22,23,0,0,21,0,26,12,34,0,7,0,12,0,0,26,13,34,10,16,0,11,11,14,14,14,0,11,0,0,26,8,0,8,16,0,0,14,10,0,10,8,0,21,0,0,13,32,0,0,8,10,27,22,10,11,0,13,12,9,13,9,32,30,0,23,9,12,8,7,0,30,0,8,0,5,18,4,10,10,
0,6,8,0,8,9,10,0,8,0,10,28,23,0,0,0,11,0,0,0,10,20,9,19,0,0,9,23,12,13,0,8,25,12,23,33,22,11,0,37,16,14,32,0,0,18,12,10,0,26,40,0,12,0,0,0,13,21,0,7,26,0,0,20,9,0,14,0,0,0,0,0,0,0,25,24,10,9,0,0,13,37,30,44,8,6,29,0,0,16,28,0,0,29,15,15,18,21,12,0,
7,8,9,0,18,16,0,11,9,9,10,0,12,7,24,35,0,0,33,9,15,10,10,0,0,0,0,0,10,22,0,13,0,0,0,9,0,0,10,48,12,26,15,19,8,20,23,19,14,13,8,27,11,24,0,20,27,0,17,9,0,42,15,12,23,11,0,10,13,10,0,0,0,0,11,25,30,0,12,15,5,13,0,0,19,0,17,0,14,27,25,0,21,5,10,11,0,6,0,0,
0,0,0,31,10,0,11,0,12,0,9,19,11,22,9,0,20,23,10,0,10,15,21,16,0,0,0,8,12,22,31,10,11,14,0,14,10,11,8,0,15,7,0,10,27,14,0,0,8,0,14,17,29,47,12,24,0,22,0,0,11,0,8,22,0,14,0,0,19,0,12,0,0,9,13,29,10,10,0,11,8,0,13,10,26,7,9,0,7,11,50,0,23,0,24,31,0,17,13,7,
6,7,0,17,10,12,0,20,0,22,11,17,0,0,10,21,36,21,12,15,10,40,24,36,10,22,0,0,24,11,0,9,22,0,18,13,0,18,11,12,11,0,20,0,11,36,35,0,0,0,48,21,0,0,15,9,9,22,0,11,0,0,11,36,12,42,0,0,11,0,0,14,0,0,0,0,0,16,9,0,0,0,16,17,12,0,19,0,0,6,8,0,20,13,11,20,0,11,5,8,
14,9,19,0,20,22,9,11,0,8,12,12,10,0,0,0,0,9,12,0,0,27,53,0,0,0,0,0,11,22,13,0,23,20,12,13,11,17,14,20,0,0,10,13,9,18,0,0,13,23,0,23,13,0,12,0,0,21,26,0,8,26,0,22,24,0,12,0,30,0,24,13,33,14,22,10,35,0,0,9,49,12,0,10,0,0,11,0,11,12,31,9,12,0,20,8,10,18,5,0,
0,6,45,10,23,0,0,0,0,19,17,19,0,24,9,17,0,11,0,0,0,21,0,0,0,21,9,23,0,21,9,11,0,0,0,13,0,15,15,0,0,20,25,0,41,12,36,0,33,8,22,0,13,0,26,13,0,0,30,20,42,41,13,0,0,9,0,0,13,0,10,11,0,12,28,23,13,0,30,12,10,4,12,0,0,14,0,0,0,7,0,0,0,11,21,31,19,23,17,9,
15,8,0,0,8,7,10,0,11,0,10,0,19,0,20,0,24,20,0,0,8,19,0,50,24,0,12,10,12,9,10,25,10,22,0,21,65,0,0,9,25,11,13,10,0,11,26,0,11,0,8,0,0,25,12,0,26,25,28,0,0,28,28,28,0,9,22,0,0,0,13,11,0,11,31,0,10,19,11,9,0,0,7,9,0,10,0,14,0,8,0,6,40,27,10,0,0,0,17,0,
0,0,0,7,0,8,25,11,0,10,9,0,10,12,10,31,0,13,10,13,20,0,11,10,0,8,13,47,0,0,13,0,0,0,16,0,20,0,19,0,12,0,21,10,40,32,14,0,0,28,0,12,10,10,23,0,9,24,12,9,27,9,12,38,14,12,18,31,11,0,0,10,10,0,8,29,0,0,0,20,0,33,12,0,0,36,20,18,11,16,9,11,8,9,0,9,0,11,9,8,
0,6,17,9,27,12,21,0,18,23,47,0,9,0,11,0,0,25,0,25,0,0,11,10,0,34,11,19,13,0,26,0,33,11,13,21,22,13,9,0,15,0,10,15,0,14,0,0,11,9,10,37,0,0,11,0,25,9,23,40,0,0,0,0,23,0,0,10,0,22,16,12,0,0,0,29,0,19,17,52,0,0,0,0,10,0,0,0,11,7,9,11,26,22,20,0,25,5,6,9,
15,7,0,8,11,0,8,18,20,11,0,11,10,0,9,0,6,0,35,12,0,10,12,0,30,21,0,14,0,15,35,0,9,27,31,26,0,0,10,33,23,0,0,0,14,26,9,0,23,49,0,0,13,0,21,0,13,12,25,31,41,24,0,11,0,0,0,0,0,12,9,19,0,13,16,8,8,21,0,0,31,16,0,13,12,0,11,0,11,0,0,0,20,0,0,6,6,29,12,0,
6,8,8,17,12,19,0,0,0,10,0,20,0,0,12,0,9,49,9,0,19,0,21,25,24,25,14,0,0,14,10,11,35,9,0,36,24,0,0,14,34,12,12,0,9,12,22,0,24,34,0,0,0,26,12,22,0,13,0,0,0,0,10,10,28,45,10,18,0,8,12,29,11,11,0,0,12,0,0,12,0,14,24,0,11,0,0,10,0,0,23,0,27,11,15,13,0,0,6,12,
7,8,9,7,18,0,0,22,11,0,8,9,11,21,24,10,0,27,0,0,10,44,8,9,0,11,0,33,0,15,0,0,23,19,0,0,0,0,0,0,0,0,0,29,11,0,25,13,0,0,11,0,13,0,13,0,22,18,23,0,0,26,10,8,32,0,23,13,0,0,8,27,24,16,13,0,39,0,16,24,21,57,12,0,15,25,12,20,22,0,0,0,0,10,5,0,0,18,16,2,
0,0,0,6,32,0,0,21,34,24,0,14,27,9,32,11,0,9,19,19,29,0,0,35,10,0,0,0,28,0,10,0,20,10,10,0,11,24,23,0,0,10,0,0,12,13,0,8,0,0,41,37,26,18,0,0,12,19,7,16,0,17,9,0,25,33,0,0,0,0,0,0,15,19,0,18,11,34,12,9,35,21,0,0,24,36,8,0,21,0,0,0,0,0,10,7,8,5,13,0,
0,0,7,7,9,10,19,0,8,11,8,0,11,0,27,14,0,15,23,0,0,0,0,11,40,14,22,13,13,0,12,12,27,11,13,9,28,13,11,23,0,0,11,15,0,12,0,12,23,0,13,24,0,0,12,0,8,0,14,11,24,10,16,24,0,19,0,12,0,0,30,7,15,14,40,20,14,0,0,10,0,0,0,0,25,15,15,9,0,12,33,0,8,14,57,15,14,6,0,0,
14,0,9,8,11,18,0,0,7,9,9,25,14,20,0,31,36,0,0,10,13,22,11,0,0,11,0,0,0,40,8,0,26,7,0,0,0,10,0,20,11,0,20,18,0,11,0,47,9,0,0,13,24,9,16,0,0,22,35,0,24,10,0,12,0,18,0,0,11,32,0,0,23,38,9,10,15,22,19,20,0,26,0,24,0,0,30,12,7,0,0,0,24,9,17,0,21,14,0,0,
13,8,28,22,0,33,9,14,8,0,21,0,20,10,14,24,0,0,0,0,47,0,22,0,10,32,9,23,13,0,0,0,0,14,0,0,22,39,12,0,0,0,14,13,9,25,0,0,20,11,10,0,29,16,38,0,11,13,0,13,30,0,0,10,0,0,44,11,23,0,14,8,15,25,0,0,10,0,32,11,12,40,0,8,0,13,13,0,0,16,0,19,10,11,11,8,11,0,0,10,
7,16,0,34,0,11,30,0,0,10,23,9,19,22,0,11,12,0,18,23,14,0,9,10,23,29,13,22,12,0,8,0,0,13,19,0,0,13,0,9,7,10,24,43,0,51,14,0,10,0,0,0,45,12,0,10,0,17,24,0,0,14,10,13,11,12,9,0,0,15,0,0,0,30,0,0,0,32,9,0,10,25,15,18,0,0,0,0,15,13,43,14,10,17,0,10,15,8,0,14,
7,8,17,18,8,0,9,48,13,15,17,11,0,0,16,8,14,26,7,0,13,0,10,9,0,0,0,13,25,9,14,0,0,0,23,0,0,0,0,38,0,21,21,10,0,0,0,31,29,0,8,38,0,0,0,0,0,16,28,0,0,7,0,20,12,26,0,22,47,0,12,22,8,36,0,20,0,18,32,0,0,0,0,20,0,15,6,11,20,8,46,23,16,8,0,0,12,8,10,0,
0,7,7,8,19,8,10,22,19,0,0,34,20,9,23,24,14,9,0,0,0,12,12,0,8,26,12,15,17,10,0,0,30,19,0,26,21,32,0,0,0,0,38,0,10,13,15,27,0,0,12,9,12,11,0,10,0,0,11,19,13,0,21,10,45,26,15,13,0,25,12,0,32,0,37,0,12,0,0,19,8,0,0,0,31,17,0,0,0,8,10,10,0,10,0,25,9,6,0,4,
0,7,0,17,0,7,0,19,11,32,10,0,27,43,12,19,0,12,10,14,14,12,0,0,0,26,12,18,24,0,11,24,0,0,14,0,22,8,26,22,0,0,0,10,16,0,0,15,0,15,0,0,0,8,13,11,0,11,0,22,36,0,12,10,0,12,12,8,0,13,12,12,36,0,0,24,16,0,8,10,0,11,19,23,0,9,25,14,9,7,22,30,9,11,7,11,30,0,26,0,
23,9,0,19,0,29,23,22,0,10,18,0,10,0,34,0,9,9,33,25,41,10,10,14,21,0,19,0,10,14,0,7,25,24,0,21,0,21,0,24,32,22,0,15,9,18,0,28,0,11,15,9,0,11,15,13,0,0,11,0,0,23,8,0,0,0,0,39,35,33,0,0,19,9,0,42,28,0,0,0,0,25,9,9,6,0,0,0,0,12,0,10,0,13,8,0,0,6,11,8,
0,14,0,0,0,8,8,9,11,9,10,26,19,8,8,9,12,0,13,19,0,0,38,0,18,25,0,13,10,10,0,0,0,9,14,11,19,41,9,23,35,12,22,0,0,0,8,27,8,0,0,0,0,8,40,29,0,8,0,10,27,10,0,14,0,0,0,28,0,0,23,0,17,24,21,0,12,0,12,0,12,0,22,27,20,0,0,40,21,33,33,11,8,16,0,0,13,12,0,0,
7,0,0,7,8,20,0,10,0,0,9,0,32,0,13,8,18,23,22,21,10,19,0,14,0,10,11,0,13,0,8,0,13,13,0,0,0,18,0,16,39,13,21,0,35,0,14,9,11,18,13,0,37,21,20,26,13,13,0,0,12,34,11,14,16,0,8,13,26,0,0,0,32,0,11,13,0,8,19,10,0,20,0,10,26,20,0,0,12,11,0,10,12,17,16,16,0,13,12,4,
0,7,16,26,0,21,9,19,0,8,0,9,31,0,9,0,0,0,17,21,26,21,18,0,7,0,13,13,11,25,14,0,0,0,24,47,0,51,0,0,9,0,11,23,0,23,20,10,0,12,30,28,13,0,0,0,0,38,8,18,0,0,27,0,0,19,10,21,0,7,0,23,16,0,0,9,0,32,0,0,11,11,0,32,0,0,10,0,0,16,14,13,9,18,16,6,22,7,14,3,
0,0,23,19,19,0,0,20,23,18,0,13,11,0,14,0,9,7,0,11,0,0,12,0,17,15,0,37,11,0,9,12,0,16,43,15,11,8,25,0,13,11,0,31,20,26,23,0,0,8,15,0,0,0,31,17,0,22,0,9,24,11,0,13,13,11,23,0,0,22,10,20,10,15,28,0,10,13,0,0,13,9,0,21,11,11,14,10,29,0,0,0,13,10,11,27,12,3,0,7,
7,16,8,18,20,20,20,20,43,0,11,11,16,8,22,0,13,0,0,0,28,0,0,0,11,0,0,0,31,10,0,24,0,15,0,0,9,11,28,0,13,0,25,13,24,11,0,12,33,12,0,0,0,11,31,26,20,10,0,0,23,10,0,22,25,19,15,0,24,10,24,12,29,11,7,12,0,12,0,11,0,0,37,0,0,6,15,0,0,0,8,20,0,8,16,0,0,34,8,3,
7,8,0,8,0,19,9,21,18,22,21,0,11,11,11,24,18,15,0,0,12,12,13,0,0,10,9,0,0,14,31,20,19,20,12,10,0,12,25,0,0,18,13,15,10,22,12,0,25,38,0,0,21,0,0,14,35,0,25,12,0,13,11,0,0,0,0,32,18,26,16,23,26,10,27,17,0,0,12,10,0,0,0,0,0,0,21,28,17,0,13,6,10,19,8,0,9,0,0,0,
6,7,0,0,9,8,0,0,9,20,21,32,0,0,12,0,11,18,9,0,0,22,10,35,12,22,12,9,10,21,11,0,0,22,10,17,0,32,0,0,9,11,14,51,19,0,0,12,0,0,0,11,0,0,11,19,8,24,14,8,0,0,11,21,11,15,18,14,0,10,10,21,15,0,12,11,10,9,11,11,14,0,13,0,13,20,12,8,13,32,0,9,0,0,13,18,6,11,0,52,
6,15,10,17,0,12,0,29,31,45,12,9,8,21,0,25,9,7,14,0,33,0,0,24,0,15,13,0,24,15,0,9,25,32,0,11,12,0,0,13,10,12,0,0,0,0,11,0,13,21,0,21,11,10,25,0,21,36,0,11,26,12,0,19,8,23,0,0,20,19,0,8,13,12,0,9,0,13,30,0,18,0,14,12,0,12,10,8,0,15,5,0,0,10,18,8,5,11,0,0,
0,0,7,8,8,7,19,0,12,18,0,24,0,18,11,0,19,0,31,0,0,10,0,0,0,28,29,34,0,0,31,16,13,0,24,0,28,0,23,0,13,24,15,10,0,11,35,22,0,13,0,10,24,11,12,0,0,11,0,24,14,19,0,15,22,0,26,0,20,14,19,8,0,11,13,7,13,0,0,15,0,11,12,13,29,16,7,0,0,0,11,0,23,0,19,0,27,10,6,14,
